index,x1_b,x1_t,x2_b,x2_t,x3_b,x3_t,x4_b,x4_t,x5_b,x5_t,x6_b,x6_t,x7_b,x7_t,x8_b,x8_t,x9_b,x9_t,x10_b,x10_t,_cons_b,_cons_t,nobs,ncoef,r2adj
947,0.0028390654,0.89531916,0.0010643332,0.33595502,,,,,0.0034274035,1.0823352,0.0013717605,0.4327365,,,-0.0019038789,-0.60117006,-0.0020792324,-0.656602,0.0024707846,0.7787351,,,100000,8,-3.310774245623982e-5
502,,,0.0010643264,0.3359495,-0.0030337085,-0.9572618,,,0.00347551,1.0975348,0.0013564702,0.4279223,0.0021607622,0.6830386,-0.0019150005,-0.6046814,-0.0020506536,-0.647597,,,,,100000,8,-3.328656890855264e-5
742,,,0.0010879145,0.34339577,-0.0030223099,-0.9536768,,,,,0.001359332,0.42882404,0.002146195,0.6784391,-0.0019055583,-0.6017018,,,0.0024901908,0.7848902,,,100000,7,-3.341893359221082e-5
495,0.0028475174,0.897971,0.0010813826,0.34133282,-0.0030296983,-0.9559993,0.003720285,1.1767462,,,0.0013602561,0.4291039,0.0021555996,0.6814093,-0.0019102404,-0.6031796,-0.002069081,-0.6534111,,,,,100000,9,-3.3452248645149396e-5
759,0.0028443546,0.8969841,0.0010609819,0.33488876,-0.0030527017,-0.96324456,,,0.0034526372,1.0902817,0.0013816962,0.43586865,0.0021585585,0.68234223,-0.0019130236,-0.6040571,,,0.0024624588,0.77612954,,,100000,9,-3.3452248645149396e-5
1022,,,0.0010865179,0.34294915,-0.003038464,-0.9587611,0.003703783,1.1715081,0.003433871,1.0843353,0.0013496686,0.42577273,0.0021716512,0.6864784,-0.0019170716,-0.6053342,-0.0020746773,-0.6551659,0.0024726798,0.77932984,,,100000,10,-3.349871167612761e-5
951,0.0028528464,0.89965594,0.0010514255,0.33187762,-0.0030557194,-0.9641989,,,0.0034431776,1.0873023,0.0013809587,0.435636,,,-0.0019090408,-0.602799,-0.0020757795,-0.6555111,0.0024759742,0.7803694,,,100000,9,-3.3750295713064205e-5
867,0.0028473453,0.8979323,0.0010905624,0.34423226,,,,,,,0.001392133,0.43919083,0.002153912,0.6808802,,,-0.0020861235,-0.6587779,0.0024989685,0.78763795,,,100000,7,-3.377658292014196e-5
934,,,0.0010784578,0.34041628,-0.003025203,-0.9545918,,,,,0.001358636,0.42860448,,,-0.0019016808,-0.6004769,-0.0020674206,-0.65287584,0.0025036214,0.7891034,,,100000,7,-3.377658292014196e-5
739,0.0028388025,0.89524376,0.0010899204,0.34402958,,,,,,,0.0013699153,0.43215418,0.002152468,0.68042386,-0.0018993311,-0.5997359,,,0.0024815155,0.782156,,,100000,7,-3.44918815757822e-5
499,0.0028410119,0.89593285,0.0010661941,0.3365397,,,,,0.0034532964,1.0905304,0.0013671353,0.4312784,0.002167015,0.6850167,-0.0019085695,-0.6026512,-0.0020642376,-0.6518826,,,,,100000,8,-3.453835407474237e-5
1002,,,0.0011158192,0.35220465,,,0.0037253287,1.1783476,,,0.0013379154,0.42206672,0.0021657073,0.6846061,-0.0019033536,-0.60100496,-0.002079809,-0.65678674,0.0024917275,0.78535354,,,100000,8,-3.453835407474237e-5
482,,,0.0010927868,0.3449395,,,,,,,0.0013448239,0.42425016,0.0021545861,0.681093,-0.0019012631,-0.6003461,-0.002055703,-0.6491917,,,,,100000,6,-3.456462525663895e-5
871,0.0028606197,0.9021092,0.0010776686,0.34015918,-0.0030298026,-0.9560316,,,,,0.0014011523,0.4420341,0.0021465416,0.6785478,,,-0.0020827265,-0.65770465,0.0025042454,0.7892997,,,100000,8,-3.471718052705519e-5
1019,0.0028235945,0.8904324,0.0010891289,0.34377384,,,0.0036917457,1.1676905,0.0034117415,1.0773578,0.0013600466,0.429038,0.002177777,0.68841624,-0.001910719,-0.6033287,-0.0020882525,-0.65944844,0.0024643855,0.77671564,,,100000,10,-3.475052188051109e-5
931,0.0028473036,0.89791864,0.0010805072,0.34106377,,,,,,,0.0013693139,0.43196443,,,-0.001895263,-0.59845096,-0.0020810007,-0.65716,0.0024952902,0.7864778,,,100000,7,-3.478992268224346e-5
503,0.002854728,0.90024906,0.0010532821,0.33246088,-0.0030463426,-0.96123785,,,0.0034690176,1.0954807,0.0013762809,0.4341613,0.0021595967,0.6826694,-0.001913713,-0.6042742,-0.002060913,-0.65083206,,,,,100000,9,-3.535974987967094e-5
1006,,,0.0011029874,0.34815106,-0.0030211841,-0.95331997,0.003726247,1.1786376,,,0.0013468622,0.42488703,0.0021583189,0.6822682,-0.0019083447,-0.60258,-0.0020765557,-0.6557586,0.002496866,0.78697157,,,100000,9,-3.535974987967094e-5
743,0.0028521703,0.89945024,0.0010771718,0.3400023,-0.0030350948,-0.9577005,,,,,0.0013790507,0.4350339,0.0021452438,0.6781378,-0.0019042207,-0.6012787,,,0.0024867563,0.78380644,,,100000,8,-3.543248633630647e-5
1023,0.002837568,0.8948298,0.0010759644,0.33961535,-0.0030514814,-0.962858,0.0036926304,1.1679703,0.0034272862,1.0822519,0.0013692009,0.43192372,0.0021704298,0.6860914,-0.0019157736,-0.6049237,-0.0020849004,-0.65838933,0.0024695373,0.7783382,,,100000,11,-3.54527150252526e-5
486,,,0.0010802047,0.34096473,-0.003015731,-0.95160073,,,,,0.0013538036,0.4270809,0.0021471991,0.67875546,-0.001906215,-0.6019086,-0.0020522235,-0.6480922,,,,,100000,7,-3.55052213378837e-5
935,0.0028605682,0.9020926,0.0010676339,0.33699715,-0.003038147,-0.9586658,,,,,0.001378285,0.43479234,,,-0.0019002581,-0.6000271,-0.0020778158,-0.6561537,0.0025004146,0.7880915,,,100000,8,-3.567092160583485e-5
483,0.0028493064,0.8985501,0.0010823108,0.34163013,,,,,,,0.0013645664,0.4304677,0.00215351,0.68075216,-0.0018999091,-0.5999179,-0.0020659647,-0.6524275,,,,,100000,7,-3.639934465748951e-5
1003,0.0028311796,0.89282584,0.0011050076,0.34878927,,,0.003714079,1.1747786,,,0.0013574078,0.4282053,0.0021646663,0.6842764,-0.0019021113,-0.6006121,-0.0020900685,-0.6600216,0.0024885642,0.7843552,,,100000,9,-3.6432719324075435e-5
1010,,,0.0010878256,0.34336618,,,,,0.0034425547,1.0871133,0.0013538061,0.4270819,0.0021697343,0.68587554,-0.0019068124,-0.6020953,-0.0020715357,-0.65417427,0.0024754477,0.7802038,,,100000,8,-3.6565053867398944e-5
1014,,,0.0010748343,0.3392624,-0.0030376895,-0.9585147,,,0.0034579705,1.0919664,0.0013627172,0.4298909,0.002162445,0.68356913,-0.0019117428,-0.6036511,-0.0020682968,-0.65315074,0.0024805088,0.7817976,,,100000,9,-3.720764170056512e-5
1007,0.002844839,0.89712423,0.001092215,0.34474817,-0.0030338326,-0.95730084,0.0037149696,1.1750602,,,0.001366405,0.43104154,0.0021571852,0.6819091,-0.0019071342,-0.6021972,-0.0020868226,-0.65899587,0.0024937417,0.78598577,,,100000,10,-3.7254142289278036e-5
487,0.002862574,0.9027249,0.0010694647,0.33757213,-0.0030286005,-0.95565116,,,,,0.0013735441,0.43329766,0.0021461968,0.678438,-0.0019048934,-0.6014906,-0.0020625552,-0.6513501,,,,,100000,8,-3.728035967665022e-5
994,,,0.0011036423,0.34836215,,,,,,,0.0013511931,0.42625728,0.0021562935,0.68163127,-0.0018980618,-0.5993337,-0.002073251,-0.6547155,0.0024998793,0.78792316,,,100000,7,-3.824719951794897e-5
1011,0.002838386,0.89510256,0.0010770822,0.33997256,,,,,0.0034358418,1.0849891,0.0013732698,0.43321142,0.0021685525,0.68550116,-0.0019053722,-0.6016399,-0.002081882,-0.6574365,0.0024722621,0.7791985,,,100000,9,-3.839982997200231e-5
998,,,0.0010913603,0.34448212,-0.0030201017,-0.95297664,,,,,0.0013602817,0.42912242,0.002148826,0.6792683,-0.0019030125,-0.60089576,-0.00207008,-0.65371335,0.002505006,0.7895376,,,100000,8,-3.9187841834653625e-5
1015,0.002852052,0.8994029,0.0010641455,0.33588597,-0.0030503697,-0.96250546,,,0.003451561,1.0899386,0.0013823207,0.4360644,0.0021612672,0.683196,-0.001910407,-0.6032286,-0.0020786484,-0.65641475,0.0024773886,0.7808129,,,100000,10,-3.9280882619951996e-5
995,0.002846156,0.89755434,0.0010930321,0.34501037,,,,,,,0.0013707497,0.43241608,0.0021550662,0.68124264,-0.0018966582,-0.59888977,-0.0020837763,-0.6580343,0.0024965764,0.78688085,,,100000,8,-4.0260800548308495e-5
999,0.0028598092,0.90185076,0.001080241,0.3409698,-0.003032782,-0.9569675,,,,,0.0013797644,0.4352578,0.0021477733,0.67893493,-0.0019016409,-0.600462,-0.0020803853,-0.6569628,0.0025018216,0.7885327,,,100000,9,-4.1141862996418865e-5
